Date,Time,Topocentric zenith angle,Top. azimuth angle (eastward from N),Surface incidence angle,Local sunrise time,Local sunset time
1/1/19,00:00:00,155.558998,338.10764,155.558998,8.302618,16.995269
1/1/19,01:00:00,156.43569,12.377625,156.43569,8.302618,16.995269
1/1/19,02:00:00,151.600514,42.258151,151.600514,8.302618,16.995269
1/1/19,03:00:00,143.323676,63.004473,143.323676,8.302618,16.995269
1/1/19,04:00:00,133.551213,77.786706,133.551213,8.302618,16.995269
1/1/19,05:00:00,123.24945,89.545352,123.24945,8.302618,16.995269
1/1/19,06:00:00,112.920213,99.937519,112.920213,8.302618,16.995269
1/1/19,07:00:00,102.90336,109.923055,102.90336,8.302618,16.995269
1/1/19,08:00:00,93.507108,120.140243,93.507108,8.302618,16.995269
1/1/19,09:00:00,84.904525,131.066763,84.904525,8.302618,16.995269
1/1/19,10:00:00,77.920501,143.050722,77.920501,8.302618,16.995269
1/1/19,11:00:00,72.692494,156.243396,72.692494,8.302618,16.995269
1/1/19,12:00:00,69.721146,170.474924,69.721146,8.302618,16.995269
1/1/19,13:00:00,69.326071,185.197179,69.326071,8.302618,16.995269
1/1/19,14:00:00,71.55303,199.647979,71.55303,8.302618,16.995269
1/1/19,15:00:00,76.154373,213.186754,76.154373,8.302618,16.995269
1/1/19,16:00:00,82.679028,225.529352,82.679028,8.302618,16.995269
1/1/19,17:00:00,90.876884,236.744953,90.876884,8.302618,16.995269
1/1/19,18:00:00,100.024175,247.134391,100.024175,8.302618,16.995269
1/1/19,19:00:00,109.887281,257.139002,109.887281,8.302618,16.995269
1/1/19,20:00:00,120.152947,267.340387,120.152947,8.302618,16.995269
1/1/19,21:00:00,130.499103,278.577003,130.499103,8.302618,16.995269
1/1/19,22:00:00,140.491147,292.243308,140.491147,8.302618,16.995269
1/1/19,23:00:00,149.346037,310.846138,149.346037,8.302618,16.995269
1/2/19,00:00:00,155.449685,337.911202,155.449685,8.302894,17.010934
1/2/19,01:00:00,156.371798,12.076352,156.371798,8.302894,17.010934
1/2/19,02:00:00,151.58406,41.973043,151.58406,8.302894,17.010934
1/2/19,03:00:00,143.334869,62.776195,143.334869,8.302894,17.010934
1/2/19,04:00:00,133.574607,77.600491,133.574607,8.302894,17.010934
1/2/19,05:00:00,123.276065,89.384501,123.276065,8.302894,17.010934
1/2/19,06:00:00,112.944334,99.790794,112.944334,8.302894,17.010934
1/2/19,07:00:00,102.920618,109.783182,102.920618,8.302894,17.010934
1/2/19,08:00:00,93.51355,120.002552,93.51355,8.302894,17.010934
1/2/19,09:00:00,84.896445,130.928758,84.896445,8.302894,17.010934
1/2/19,10:00:00,77.893828,142.912425,77.893828,8.302894,17.010934
1/2/19,11:00:00,72.644137,156.108028,72.644137,8.302894,17.010934
1/2/19,12:00:00,69.649776,170.348848,69.649776,8.302894,17.010934
1/2/19,13:00:00,69.233081,185.08785,69.233081,8.302894,17.010934
1/2/19,14:00:00,71.44241,199.560487,71.44241,8.302894,17.010934
1/2/19,15:00:00,76.031402,213.12185,76.031402,8.302894,17.010934
1/2/19,16:00:00,82.549417,225.484333,82.549417,8.302894,17.010934
1/2/19,17:00:00,90.124502,236.715725,90.124502,8.302894,17.010934
1/2/19,18:00:00,99.886063,247.116856,99.886063,8.302894,17.010934
1/2/19,19:00:00,109.748227,257.12937,109.748227,8.302894,17.010934
1/2/19,20:00:00,120.013528,267.334553,120.013528,8.302894,17.010934
1/2/19,21:00:00,130.359576,278.568629,130.359576,8.302894,17.010934
1/2/19,22:00:00,140.352189,292.218761,140.352189,8.302894,17.010934
1/2/19,23:00:00,149.211274,310.771893,149.211274,8.302894,17.010934
1/3/19,00:00:00,155.333196,337.724017,155.333196,8.302416,17.027167
1/3/19,01:00:00,156.29971,11.776397,156.29971,8.302416,17.027167
1/3/19,02:00:00,151.559939,41.682308,151.559939,8.302416,17.027167
1/3/19,03:00:00,143.33928,62.540747,143.33928,8.302416,17.027167
1/3/19,04:00:00,133.59177,77.407534,133.59177,8.302416,17.027167
1/3/19,05:00:00,123.296672,89.217652,123.296672,8.302416,17.027167
1/3/19,06:00:00,112.962439,99.638767,112.962439,8.302416,17.027167
1/3/19,07:00:00,102.931692,109.63863,102.931692,8.302416,17.027167
1/3/19,08:00:00,93.513532,119.860795,93.513532,8.302416,17.027167
1/3/19,09:00:00,84.881735,130.78738,84.881735,8.302416,17.027167
1/3/19,10:00:00,77.860049,142.771631,77.860049,8.302416,17.027167
1/3/19,11:00:00,72.588385,155.971307,72.588385,8.302416,17.027167
1/3/19,12:00:00,69.570907,170.222835,69.570907,8.302416,17.027167
1/3/19,13:00:00,69.132744,184.980129,69.132744,8.302416,17.027167
1/3/19,14:00:00,71.324855,199.476039,71.324855,8.302416,17.027167
1/3/19,15:00:00,75.902083,213.061132,75.902083,8.302416,17.027167
1/3/19,16:00:00,82.414105,225.444329,82.414105,8.302416,17.027167
1/3/19,17:00:00,90.008118,236.692118,90.008118,8.302416,17.027167
1/3/19,18:00:00,99.743332,247.105462,99.743332,8.302416,17.027167
1/3/19,19:00:00,109.604913,257.126437,109.604913,8.302416,17.027167
1/3/19,20:00:00,119.870025,267.336125,119.870025,8.302416,17.027167
1/3/19,21:00:00,130.215897,278.568624,130.215897,8.302416,17.027167
1/3/19,22:00:00,140.208656,292.20384,140.208656,8.302416,17.027167
1/3/19,23:00:00,149.07098,310.708446,149.07098,8.302416,17.027167
1/4/19,00:00:00,155.209636,337.546349,155.209636,8.301181,17.04395
1/4/19,01:00:00,156.219454,11.478335,156.219454,8.301181,17.04395
1/4/19,02:00:00,151.528094,41.386427,151.528094,8.301181,17.04395
1/4/19,03:00:00,143.336822,62.298429,143.336822,8.301181,17.04395
1/4/19,04:00:00,133.602612,77.208042,133.602612,8.301181,17.04395
1/4/19,05:00:00,123.311187,89.044967,123.311187,8.301181,17.04395
1/4/19,06:00:00,112.974454,99.481575,112.974454,8.301181,17.04395
1/4/19,07:00:00,102.936522,109.489526,102.936522,8.301181,17.04395
1/4/19,08:00:00,93.507008,119.715091,93.507008,8.301181,17.04395
1/4/19,09:00:00,84.860364,130.642744,84.860364,8.301181,17.04395
1/4/19,10:00:00,77.819155,142.628454,77.819155,8.301181,17.04395
1/4/19,11:00:00,72.525246,155.833345,72.525246,8.301181,17.04395
1/4/19,12:00:00,69.484568,170.096995,69.484568,8.301181,17.04395
1/4/19,13:00:00,69.02511,184.874125,69.02511,8.301181,17.04395
1/4/19,14:00:00,71.20043,199.394738,71.20043,8.301181,17.04395
1/4/19,15:00:00,75.766499,213.004694,75.766499,8.301181,17.04395
1/4/19,16:00:00,82.273186,225.409416,82.273186,8.301181,17.04395
1/4/19,17:00:00,89.887125,236.674194,89.887125,8.301181,17.04395
1/4/19,18:00:00,99.596096,247.100255,99.596096,8.301181,17.04395
1/4/19,19:00:00,109.457454,257.130234,109.457454,8.301181,17.04395
1/4/19,20:00:00,119.722554,267.345122,119.722554,8.301181,17.04395
1/4/19,21:00:00,130.068182,278.576993,130.068182,8.301181,17.04395
1/4/19,22:00:00,140.060665,292.198545,140.060665,8.301181,17.04395
1/4/19,23:00:00,148.925271,310.655831,148.925271,8.301181,17.04395
1/5/19,00:00:00,155.079111,337.378438,155.079111,8.299191,17.061264
1/5/19,01:00:00,156.131065,11.182728,156.131065,8.299191,17.061264
1/5/19,02:00:00,151.488473,41.085887,151.488473,8.299191,17.061264
1/5/19,03:00:00,143.327409,62.049554,143.327409,8.299191,17.061264
1/5/19,04:00:00,133.607044,77.002226,133.607044,8.299191,17.061264
1/5/19,05:00:00,123.319528,88.866609,123.319528,8.299191,17.061264
1/5/19,06:00:00,112.980311,99.319359,112.980311,8.299191,17.061264
1/5/19,07:00:00,102.935051,109.335996,102.935051,8.299191,17.061264
1/5/19,08:00:00,93.493936,119.565562,93.493936,8.299191,17.061264
1/5/19,09:00:00,84.832305,130.494968,84.832305,8.299191,17.061264
1/5/19,10:00:00,77.771136,142.483006,77.771136,8.299191,17.061264
1/5/19,11:00:00,72.454729,155.694254,72.454729,8.299191,17.061264
1/5/19,12:00:00,69.390789,169.971438,69.390789,8.299191,17.061264
1/5/19,13:00:00,68.910227,184.769945,68.910227,8.299191,17.061264
1/5/19,14:00:00,71.069205,199.316686,71.069205,8.299191,17.061264
1/5/19,15:00:00,75.624734,212.952627,75.624734,8.299191,17.061264
1/5/19,16:00:00,82.126754,225.379671,82.126754,8.299191,17.061264
1/5/19,17:00:00,89.761284,236.662013,89.761284,8.299191,17.061264
1/5/19,18:00:00,99.444467,247.101279,99.444467,8.299191,17.061264
1/5/19,19:00:00,109.305968,257.14079,109.305968,8.299191,17.061264
1/5/19,20:00:00,119.571231,267.361557,119.571231,8.299191,17.061264
1/5/19,21:00:00,129.916546,278.593734,129.916546,8.299191,17.061264
1/5/19,22:00:00,139.908331,292.202865,139.908331,8.299191,17.061264
1/5/19,23:00:00,148.774267,310.614064,148.774267,8.299191,17.061264
1/6/19,00:00:00,154.941732,337.220495,154.941732,8.296446,17.07909
1/6/19,01:00:00,156.034581,10.890122,156.034581,8.296446,17.07909
1/6/19,02:00:00,151.441029,40.781183,151.441029,8.296446,17.07909
1/6/19,03:00:00,143.310963,61.794441,143.310963,8.296446,17.07909
1/6/19,04:00:00,133.604984,76.790308,133.604984,8.296446,17.07909
1/6/19,05:00:00,123.32162,88.682749,123.32162,8.296446,17.07909
1/6/19,06:00:00,112.97994,99.152264,112.97994,8.296446,17.07909
1/6/19,07:00:00,102.927226,109.178171,102.927226,8.296446,17.07909
1/6/19,08:00:00,93.474277,119.412329,93.474277,8.296446,17.07909
1/6/19,09:00:00,84.797531,130.344168,84.797531,8.296446,17.07909
1/6/19,10:00:00,77.715988,142.335402,77.715988,8.296446,17.07909
1/6/19,11:00:00,72.376849,155.554143,72.376849,8.296446,17.07909
1/6/19,12:00:00,69.289602,169.846272,69.289602,8.296446,17.07909
1/6/19,13:00:00,68.78815,184.667696,68.78815,8.296446,17.07909
1/6/19,14:00:00,70.931252,199.241984,70.931252,8.296446,17.07909
1/6/19,15:00:00,75.476878,212.905019,75.476878,8.296446,17.07909
1/6/19,16:00:00,81.974904,225.355168,81.974904,8.296446,17.07909
1/6/19,17:00:00,89.630407,236.655631,89.630407,8.296446,17.07909
1/6/19,18:00:00,99.288559,247.108573,99.288559,8.296446,17.07909
1/6/19,19:00:00,109.150568,257.158128,109.150568,8.296446,17.07909
1/6/19,20:00:00,119.416171,267.385437,119.416171,8.296446,17.07909
1/6/19,21:00:00,129.761103,278.61884,129.761103,8.296446,17.07909
1/6/19,22:00:00,139.751766,292.216779,139.751766,8.296446,17.07909
1/6/19,23:00:00,148.618082,310.583145,148.618082,8.296446,17.07909
1/7/19,00:00:00,154.797608,337.0727,154.797608,8.292948,17.097408
1/7/19,01:00:00,155.930052,10.601042,155.930052,8.292948,17.097408
1/7/19,02:00:00,151.385723,40.472812,151.385723,8.292948,17.097408
1/7/19,03:00:00,143.287408,61.533416,143.287408,8.292948,17.097408
1/7/19,04:00:00,133.596351,76.572512,133.596351,8.292948,17.097408
1/7/19,05:00:00,123.317388,88.49356,123.317388,8.292948,17.097408
1/7/19,06:00:00,112.973281,98.980434,112.973281,8.292948,17.097408
1/7/19,07:00:00,102.912997,109.01618,102.912997,8.292948,17.097408
1/7/19,08:00:00,93.447996,119.255513,93.447996,8.292948,17.097408
1/7/19,09:00:00,84.75602,130.190459,84.75602,8.292948,17.097408
1/7/19,10:00:00,77.653708,142.185752,77.653708,8.292948,17.097408
1/7/19,11:00:00,72.291622,155.413122,72.291622,8.292948,17.097408
1/7/19,12:00:00,69.181044,169.721604,69.181044,8.292948,17.097408
1/7/19,13:00:00,68.658931,184.56748,68.658931,8.292948,17.097408
1/7/19,14:00:00,70.786643,199.170727,70.786643,8.292948,17.097408
1/7/19,15:00:00,75.323017,212.861957,75.323017,8.292948,17.097408
1/7/19,16:00:00,81.817734,225.335977,81.817734,8.292948,17.097408
1/7/19,17:00:00,89.494356,236.6551,89.494356,8.292948,17.097408
1/7/19,18:00:00,99.128487,247.122171,99.128487,8.292948,17.097408
1/7/19,19:00:00,108.991369,257.182265,108.991369,8.292948,17.097408
1/7/19,20:00:00,119.257488,267.416764,119.257488,8.292948,17.097408
1/7/19,21:00:00,129.601964,278.652293,129.601964,8.292948,17.097408
1/7/19,22:00:00,139.591083,292.240255,139.591083,8.292948,17.097408
1/7/19,23:00:00,148.456829,310.563054,148.456829,8.292948,17.097408
1/8/19,00:00:00,154.646851,336.935206,154.646851,8.288698,17.1162
1/8/19,01:00:00,155.817529,10.315987,155.817529,8.288698,17.1162
1/8/19,02:00:00,151.322522,40.16127,151.322522,8.288698,17.1162
1/8/19,03:00:00,143.256675,61.266814,143.256675,8.288698,17.1162
1/8/19,04:00:00,133.58107,76.349068,133.58107,8.288698,17.1162
1/8/19,05:00:00,123.306763,88.299218,123.306763,8.288698,17.1162
1/8/19,06:00:00,112.960275,98.804016,112.960275,8.288698,17.1162
1/8/19,07:00:00,102.892317,108.850156,102.892317,8.288698,17.1162
1/8/19,08:00:00,93.415063,119.095236,93.415063,8.288698,17.1162
1/8/19,09:00:00,84.707753,130.033957,84.707753,8.288698,17.1162
1/8/19,10:00:00,77.584298,142.034166,77.584298,8.288698,17.1162
1/8/19,11:00:00,72.19907,155.271295,72.19907,8.288698,17.1162
1/8/19,12:00:00,69.065153,169.597537,69.065153,8.288698,17.1162
1/8/19,13:00:00,68.52263,184.4694,68.52263,8.288698,17.1162
1/8/19,14:00:00,70.635454,199.103013,70.635454,8.288698,17.1162
1/8/19,15:00:00,75.163242,212.823524,75.163242,8.288698,17.1162
1/8/19,16:00:00,81.655342,225.322164,81.655342,8.288698,17.1162
1/8/19,17:00:00,89.353046,236.660468,89.353046,8.288698,17.1162
1/8/19,18:00:00,98.964364,247.142105,98.964364,8.288698,17.1162
1/8/19,19:00:00,108.828484,257.213214,108.828484,8.288698,17.1162
1/8/19,20:00:00,119.095292,267.455532,119.095292,8.288698,17.1162
1/8/19,21:00:00,129.439238,278.694069,129.439238,8.288698,17.1162
1/8/19,22:00:00,139.426388,292.273251,139.426388,8.288698,17.1162
1/8/19,23:00:00,148.290622,310.553756,148.290622,8.288698,17.1162
1/9/19,00:00:00,154.489573,336.808135,154.489573,8.2837,17.135446
1/9/19,01:00:00,155.697072,10.035434,155.697072,8.2837,17.135446
1/9/19,02:00:00,151.251402,39.847055,151.251402,8.2837,17.135446
1/9/19,03:00:00,143.2187,60.994973,143.2187,8.2837,17.135446
1/9/19,04:00:00,133.559073,76.120209,133.559073,8.2837,17.135446
1/9/19,05:00:00,123.289681,88.099902,123.289681,8.2837,17.135446
1/9/19,06:00:00,112.940867,98.623161,112.940867,8.2837,17.135446
1/9/19,07:00:00,102.865148,108.680229,102.865148,8.2837,17.135446
1/9/19,08:00:00,93.375452,118.931618,93.375452,8.2837,17.135446
1/9/19,09:00:00,84.652712,129.874774,84.652712,8.2837,17.135446
1/9/19,10:00:00,77.507765,141.880753,77.507765,8.2837,17.135446
1/9/19,11:00:00,72.099217,155.128768,72.099217,8.2837,17.135446
1/9/19,12:00:00,68.941973,169.474172,68.941973,8.2837,17.135446
1/9/19,13:00:00,68.379307,184.373553,68.379307,8.2837,17.135446
1/9/19,14:00:00,70.477762,199.038933,70.477762,8.2837,17.135446
1/9/19,15:00:00,74.997645,212.7898,74.997645,8.2837,17.135446
1/9/19,16:00:00,81.48783,225.313792,81.48783,8.2837,17.135446
1/9/19,17:00:00,89.206442,236.67178,89.206442,8.2837,17.135446
1/9/19,18:00:00,98.796302,247.168399,98.796302,8.2837,17.135446
1/9/19,19:00:00,108.662027,257.250983,108.662027,8.2837,17.135446
1/9/19,20:00:00,118.929693,267.501731,118.929693,8.2837,17.135446
1/9/19,21:00:00,129.273033,278.744138,129.273033,8.2837,17.135446
1/9/19,22:00:00,139.257789,292.315713,139.257789,8.2837,17.135446
1/9/19,23:00:00,148.11957,310.555199,148.11957,8.2837,17.135446
1/10/19,00:00:00,154.325887,336.69158,154.325887,8.277957,17.155126
1/10/19,01:00:00,155.568746,9.759832,155.568746,8.277957,17.155126
1/10/19,02:00:00,151.172345,39.530658,151.172345,8.277957,17.155126
1/10/19,03:00:00,143.173428,60.718235,143.173428,8.277957,17.155126
1/10/19,04:00:00,133.530294,75.886175,133.530294,8.277957,17.155126
1/10/19,05:00:00,123.266084,87.895793,123.266084,8.277957,17.155126
1/10/19,06:00:00,112.915009,98.438018,112.915009,8.277957,17.155126
1/10/19,07:00:00,102.831451,108.506531,102.831451,8.277957,17.155126
1/10/19,08:00:00,93.329141,118.76478,93.329141,8.277957,17.155126
1/10/19,09:00:00,84.590886,129.713023,84.590886,8.277957,17.155126
1/10/19,10:00:00,77.424118,141.725617,77.424118,8.277957,17.155126
1/10/19,11:00:00,71.99209,154.98564,71.99209,8.277957,17.155126
1/10/19,12:00:00,68.811548,169.351608,68.811548,8.277957,17.155126
1/10/19,13:00:00,68.229024,184.280035,68.229024,8.277957,17.155126
1/10/19,14:00:00,70.313648,198.978576,70.313648,8.277957,17.155126
1/10/19,15:00:00,74.82632,212.760862,74.82632,8.277957,17.155126
1/10/19,16:00:00,81.315298,225.31092,81.315298,8.277957,17.155126
1/10/19,17:00:00,89.054548,236.689075,89.054548,8.277957,17.155126
1/10/19,18:00:00,98.624415,247.201074,98.624415,8.277957,17.155126
1/10/19,19:00:00,108.492107,257.295573,108.492107,8.277957,17.155126
1/10/19,20:00:00,118.760801,267.555343,118.760801,8.277957,17.155126
1/10/19,21:00:00,129.103452,278.802461,129.103452,8.277957,17.155126
1/10/19,22:00:00,139.085388,292.367579,139.085388,8.277957,17.155126
1/10/19,23:00:00,147.94378,310.567314,147.94378,8.277957,17.155126
1/11/19,00:00:00,154.155905,336.585607,154.155905,8.271475,17.175222
1/11/19,01:00:00,155.432623,9.489603,155.432623,8.271475,17.175222
1/11/19,02:00:00,151.085341,39.212567,151.085341,8.271475,17.175222
1/11/19,03:00:00,143.120806,60.436945,143.120806,8.271475,17.175222
1/11/19,04:00:00,133.494675,75.647207,133.494675,8.271475,17.175222
1/11/19,05:00:00,123.235917,87.687075,123.235917,8.271475,17.175222
1/11/19,06:00:00,112.882658,98.248738,112.882658,8.271475,17.175222
1/11/19,07:00:00,102.791198,108.329195,102.791198,8.271475,17.175222
1/11/19,08:00:00,93.276114,118.594841,93.276114,8.271475,17.175222
1/11/19,09:00:00,84.522266,129.548814,84.522266,8.271475,17.175222
1/11/19,10:00:00,77.333371,141.568862,77.333371,8.271475,17.175222
1/11/19,11:00:00,71.87772,154.842011,71.87772,8.271475,17.175222
1/11/19,12:00:00,68.673927,169.229939,68.673927,8.271475,17.175222
1/11/19,13:00:00,68.071847,184.188938,68.071847,8.271475,17.175222
1/11/19,14:00:00,70.143193,198.922028,70.143193,8.271475,17.175222
1/11/19,15:00:00,74.649363,212.736781,74.649363,8.271475,17.175222
1/11/19,16:00:00,81.137849,225.313602,81.137849,8.271475,17.175222
1/11/19,17:00:00,88.897409,236.712388,88.897409,8.271475,17.175222
1/11/19,18:00:00,98.448814,247.240145,98.448814,8.271475,17.175222
1/11/19,19:00:00,108.318836,257.346982,108.318836,8.271475,17.175222
1/11/19,20:00:00,118.588721,267.616345,118.588721,8.271475,17.175222
1/11/19,21:00:00,128.9306,278.86899,128.9306,8.271475,17.175222
1/11/19,22:00:00,138.909287,292.428775,138.909287,8.271475,17.175222
1/11/19,23:00:00,147.763358,310.590017,147.763358,8.271475,17.175222
1/12/19,00:00:00,153.979741,336.490254,153.979741,8.264258,17.195713
1/12/19,01:00:00,155.28878,9.22514,155.28878,8.264258,17.195713
1/12/19,02:00:00,150.990388,38.893264,150.990388,8.264258,17.195713
1/12/19,03:00:00,143.060792,60.151453,143.060792,8.264258,17.195713
1/12/19,04:00:00,133.452164,75.40355,133.452164,8.264258,17.195713
1/12/19,05:00:00,123.199133,87.473935,123.199133,8.264258,17.195713
1/12/19,06:00:00,112.843775,98.055475,112.843775,8.264258,17.195713
1/12/19,07:00:00,102.744362,108.148353,102.744362,8.264258,17.195713
1/12/19,08:00:00,93.21636,118.42192,93.21636,8.264258,17.195713
1/12/19,09:00:00,84.446849,129.382258,84.446849,8.264258,17.195713
1/12/19,10:00:00,77.235545,141.410591,77.235545,8.264258,17.195713
1/12/19,11:00:00,71.756145,154.697976,71.756145,8.264258,17.195713
1/12/19,12:00:00,68.529163,169.109259,68.529163,8.264258,17.195713
1/12/19,13:00:00,67.907847,184.100353,67.907847,8.264258,17.195713
1/12/19,14:00:00,69.966483,198.869372,69.966483,8.264258,17.195713
1/12/19,15:00:00,74.466871,212.717627,74.466871,8.264258,17.195713
1/12/19,16:00:00,80.955588,225.32189,80.955588,8.264258,17.195713
1/12/19,17:00:00,88.735099,236.74175,88.735099,8.264258,17.195713
1/12/19,18:00:00,98.269611,247.285623,98.269611,8.264258,17.195713
1/12/19,19:00:00,108.142323,257.405199,108.142323,8.264258,17.195713
1/12/19,20:00:00,118.413559,267.684706,118.413559,8.264258,17.195713
1/12/19,21:00:00,128.754577,278.943671,128.754577,8.264258,17.195713
1/12/19,22:00:00,138.729583,292.499218,138.729583,8.264258,17.195713
1/12/19,23:00:00,147.578408,310.623208,147.578408,8.264258,17.195713
1/13/19,00:00:00,153.797509,336.405531,153.797509,8.256312,17.216581
1/13/19,01:00:00,155.137299,8.966805,155.137299,8.256312,17.216581
1/13/19,02:00:00,150.887494,38.573222,150.887494,8.256312,17.216581
1/13/19,03:00:00,142.99335,59.862109,142.99335,8.256312,17.216581
1/13/19,04:00:00,133.402715,75.15545,133.402715,8.256312,17.216581
1/13/19,05:00:00,123.15569,87.25656,123.15569,8.256312,17.216581
1/13/19,06:00:00,112.798328,97.858382,112.798328,8.256312,17.216581
1/13/19,07:00:00,102.690923,107.964138,102.690923,8.256312,17.216581
1/13/19,08:00:00,93.149874,118.246136,93.149874,8.256312,17.216581
1/13/19,09:00:00,84.364635,129.21346,84.364635,8.256312,17.216581
1/13/19,10:00:00,77.130661,141.250902,77.130661,8.256312,17.216581
1/13/19,11:00:00,71.627404,154.553628,71.627404,8.256312,17.216581
1/13/19,12:00:00,68.377312,168.989656,68.377312,8.256312,17.216581
1/13/19,13:00:00,67.737094,184.014366,67.737094,8.256312,17.216581
1/13/19,14:00:00,69.783605,198.820687,69.783605,8.256312,17.216581
1/13/19,15:00:00,74.278943,212.703465,74.278943,8.256312,17.216581
1/13/19,16:00:00,80.768621,225.335828,80.768621,8.256312,17.216581
1/13/19,17:00:00,88.567718,236.777184,88.567718,8.256312,17.216581
1/13/19,18:00:00,98.086918,247.337512,98.086918,8.256312,17.216581
1/13/19,19:00:00,107.962675,257.47021,107.962675,8.256312,17.216581
1/13/19,20:00:00,118.235416,267.76039,118.235416,8.256312,17.216581
1/13/19,21:00:00,128.57548,279.026443,128.57548,8.256312,17.216581
1/13/19,22:00:00,138.546374,292.578815,138.546374,8.256312,17.216581
1/13/19,23:00:00,147.389031,310.666771,147.389031,8.256312,17.216581
1/14/19,00:00:00,153.609323,336.33142,153.609323,8.247645,17.237806
1/14/19,01:00:00,154.97827,8.714929,154.97827,8.247645,17.237806
1/14/19,02:00:00,150.776674,38.252903,150.776674,8.247645,17.237806
1/14/19,03:00:00,142.918453,59.569262,142.918453,8.247645,17.237806
1/14/19,04:00:00,133.346289,74.903157,133.346289,8.247645,17.237806
1/14/19,05:00:00,123.105552,87.03514,123.105552,8.247645,17.237806
1/14/19,06:00:00,112.746291,97.657613,112.746291,8.247645,17.237806
1/14/19,07:00:00,102.630868,107.776681,102.630868,8.247645,17.237806
1/14/19,08:00:00,93.076655,118.067606,93.076655,8.247645,17.237806
1/14/19,09:00:00,84.275631,129.042527,84.275631,8.247645,17.237806
1/14/19,10:00:00,77.01875,141.089891,77.01875,8.247645,17.237806
1/14/19,11:00:00,71.491542,154.409056,71.491542,8.247645,17.237806
1/14/19,12:00:00,68.218434,168.871215,68.218434,8.247645,17.237806
1/14/19,13:00:00,67.559664,183.931056,67.559664,8.247645,17.237806
1/14/19,14:00:00,69.594648,198.776046,69.594648,8.247645,17.237806
1/14/19,15:00:00,74.085679,212.694354,74.085679,8.247645,17.237806
1/14/19,16:00:00,80.577053,225.355457,80.577053,8.247645,17.237806
1/14/19,17:00:00,88.395384,236.81871,88.395384,8.247645,17.237806
1/14/19,18:00:00,97.900843,247.395811,97.900843,8.247645,17.237806
1/14/19,19:00:00,107.779997,257.541991,107.779997,8.247645,17.237806
1/14/19,20:00:00,118.054394,267.843353,118.054394,8.247645,17.237806
1/14/19,21:00:00,128.393404,279.117235,128.393404,8.247645,17.237806
1/14/19,22:00:00,138.359751,292.667461,138.359751,8.247645,17.237806
1/14/19,23:00:00,147.195325,310.720575,147.195325,8.247645,17.237806
1/15/19,00:00:00,153.415296,336.267878,153.415296,8.238264,17.259369
1/15/19,01:00:00,154.811785,8.469809,154.811785,8.238264,17.259369
1/15/19,02:00:00,150.65795,37.932754,150.65795,8.238264,17.259369
1/15/19,03:00:00,142.836079,59.27326,142.836079,8.238264,17.259369
1/15/19,04:00:00,133.282854,74.64692,133.282854,8.238264,17.259369
1/15/19,05:00:00,123.048691,86.809862,123.048691,8.238264,17.259369
1/15/19,06:00:00,112.687645,97.453319,112.687645,8.238264,17.259369
1/15/19,07:00:00,102.56419,107.586112,102.56419,8.238264,17.259369
1/15/19,08:00:00,92.99671,117.886442,92.99671,8.238264,17.259369
1/15/19,09:00:00,84.179848,128.86956,84.179848,8.238264,17.259369
1/15/19,10:00:00,76.899845,140.92765,76.899845,8.238264,17.259369
1/15/19,11:00:00,71.348609,154.264344,71.348609,8.238264,17.259369
1/15/19,12:00:00,68.052593,168.754016,68.052593,8.238264,17.259369
1/15/19,13:00:00,67.375636,183.850501,67.375636,8.238264,17.259369
1/15/19,14:00:00,69.399703,198.735518,69.399703,8.238264,17.259369
1/15/19,15:00:00,73.887182,212.690349,73.887182,8.238264,17.259369
1/15/19,16:00:00,80.380992,225.380811,80.380992,8.238264,17.259369
1/15/19,17:00:00,88.218228,236.866341,88.218228,8.238264,17.259369
1/15/19,18:00:00,97.711494,247.460511,97.711494,8.238264,17.259369
1/15/19,19:00:00,107.594391,257.620515,107.594391,8.238264,17.259369
1/15/19,20:00:00,117.870588,267.933544,117.870588,8.238264,17.259369
1/15/19,21:00:00,128.20844,279.215967,128.20844,8.238264,17.259369
1/15/19,22:00:00,138.169803,292.765041,138.169803,8.238264,17.259369
1/15/19,23:00:00,146.997386,310.784473,146.997386,8.238264,17.259369
1/16/19,00:00:00,153.215539,336.214833,153.215539,8.228177,17.281252
1/16/19,01:00:00,154.637945,8.231709,154.637945,8.228177,17.281252
1/16/19,02:00:00,150.531358,37.613205,150.531358,8.228177,17.281252
1/16/19,03:00:00,142.746219,58.974445,142.746219,8.228177,17.281252
1/16/19,04:00:00,133.212389,74.386987,133.212389,8.228177,17.281252
1/16/19,05:00:00,122.985086,86.580915,122.985086,8.228177,17.281252
1/16/19,06:00:00,112.622378,97.245654,112.622378,8.228177,17.281252
1/16/19,07:00:00,102.490889,107.39256,102.490889,8.228177,17.281252
1/16/19,08:00:00,92.910053,117.702758,92.910053,8.228177,17.281252
1/16/19,09:00:00,84.077305,128.694658,84.077305,8.228177,17.281252
1/16/19,10:00:00,76.773986,140.764267,76.773986,8.228177,17.281252
1/16/19,11:00:00,71.198659,154.119572,71.198659,8.228177,17.281252
1/16/19,12:00:00,67.879856,168.638133,67.879856,8.228177,17.281252
1/16/19,13:00:00,67.185089,183.772771,67.185089,8.228177,17.281252
1/16/19,14:00:00,69.198864,198.699165,69.198864,8.228177,17.281252
1/16/19,15:00:00,73.683553,212.691496,73.683553,8.228177,17.281252
